Client ID,Date,Transaction Category,Withdraw Amount,Deposit Amount,Balance After Transaction
5,2024-07-07 19:33:08.874398,Food,495.61505798777176,0.0,34831.61724238897
5,2024-07-08 19:33:08.874398,Food,342.9316505424478,0.0,34488.68559184652
5,2024-07-08 19:33:08.874398,Salary,0.0,4331.7531293847605,38820.43872123129
5,2024-07-08 19:33:08.874398,Utilities,371.8604687910446,0.0,38448.578252440246
5,2024-07-08 19:33:08.874398,Utilities,114.64471169036209,0.0,38333.93354074988
5,2024-07-08 19:33:08.874398,Salary,0.0,4525.234664022232,42859.16820477211
5,2024-07-09 19:33:08.874398,Utilities,228.9828016567932,0.0,42630.18540311532
6,2024-04-10 19:33:08.874398,Utilities,154.01519647578732,0.0,2778.1873952433966
6,2024-04-10 19:33:08.874398,Education,392.55113730791555,0.0,2385.636257935481
6,2024-04-10 19:33:08.874398,Utilities,365.78264448315474,0.0,2019.853613452326
6,2024-04-10 19:33:08.874398,Utilities,179.46330384756843,0.0,1840.3903096047577
6,2024-04-10 19:33:08.874398,Salary,0.0,2369.661089235666,4210.051398840424
6,2024-04-11 19:33:08.874398,Education,303.2088980081501,0.0,3906.842500832274
6,2024-04-11 19:33:08.874398,Healthcare,239.43036345782656,0.0,3667.4121373744474
6,2024-04-11 19:33:08.874398,Travel,394.45304945297977,0.0,3272.9590879214675
6,2024-04-11 19:33:08.874398,Utilities,19.4613718368821,0.0,3253.4977160845856
6,2024-04-11 19:33:08.874398,Travel,100.09458323963125,0.0,3153.403132844954
6,2024-04-12 19:33:08.874398,Food,332.3325629434782,0.0,2821.070569901476
6,2024-04-12 19:33:08.874398,Education,343.18535196377843,0.0,2477.8852179376977
6,2024-04-12 19:33:08.874398,Rent,401.89174771797366,0.0,2075.9934702197243
6,2024-04-12 19:33:08.874398,Leisure,228.4229885926567,0.0,1847.5704816270675
6,2024-04-12 19:33:08.874398,Leisure,121.46495474522553,0.0,1726.105526881842
6,2024-04-13 19:33:08.874398,Utilities,194.69551160560172,0.0,1531.4100152762403
6,2024-04-13 19:33:08.874398,Food,52.8888908378632,0.0,1478.521124438377
6,2024-04-13 19:33:08.874398,Food,128.09489832304126,0.0,1350.4262261153358
6,2024-04-14 19:33:08.874398,Travel,307.27642104615643,0.0,1043.1498050691794
6,2024-04-14 19:33:08.874398,Shopping,442.4183668028831,0.0,600.7314382662962
6,2024-04-14 19:33:08.874398,Shopping,265.2075318737374,0.0,335.5239063925588
6,2024-04-14 19:33:08.874398,Healthcare,372.3791611970336,0.0,-36.85525480447484
6,2024-04-14 19:33:08.874398,Travel,22.968657691445223,0.0,-59.82391249592006
6,2024-04-15 19:33:08.874398,Rent,492.70999344955504,0.0,-552.5339059454751
6,2024-04-15 19:33:08.874398,Travel,277.715674181888,0.0,-830.2495801273631
6,2024-04-15 19:33:08.874398,Leisure,451.08567294193347,0.0,-1281.3352530692964
6,2024-04-16 19:33:08.874398,Education,417.5224373740551,0.0,-1698.8576904433514
6,2024-04-17 19:33:08.874398,Education,185.23746669834813,0.0,-1884.0951571416995
6,2024-04-18 19:33:08.874398,Rent,430.32834172360697,0.0,-2314.4234988653066
6,2024-04-19 19:33:08.874398,Rent,136.22401581021074,0.0,-2450.6475146755174
6,2024-04-19 19:33:08.874398,Education,268.3106410840091,0.0,-2718.9581557595266
6,2024-04-20 19:33:08.874398,Shopping,77.00954646967618,0.0,-2795.9677022292026
6,2024-04-20 19:33:08.874398,Leisure,323.0934635089614,0.0,-3119.061165738164
6,2024-04-20 19:33:08.874398,Utilities,265.4239054752576,0.0,-3384.4850712134216
6,2024-04-20 19:33:08.874398,Food,203.63849416650518,0.0,-3588.1235653799267
6,2024-04-20 19:33:08.874398,Utilities,326.4603719841672,0.0,-3914.583937364094
6,2024-04-21 19:33:08.874398,Rent,408.5277830743964,0.0,-4323.11172043849
6,2024-04-21 19:33:08.874398,Leisure,88.9493096569147,0.0,-4412.061030095405
6,2024-04-21 19:33:08.874398,Salary,0.0,4401.732515826155,-10.328514269250263
6,2024-04-21 19:33:08.874398,Salary,0.0,2245.7735274278393,2235.445013158589
6,2024-04-21 19:33:08.874398,Healthcare,154.5185985219672,0.0,2080.9264146366218
6,2024-04-22 19:33:08.874398,Shopping,171.11510422850517,0.0,1909.8113104081167
6,2024-04-22 19:33:08.874398,Leisure,475.55117616596647,0.0,1434.2601342421503
6,2024-04-23 19:33:08.874398,Healthcare,194.39905816432974,0.0,1239.8610760778206
6,2024-04-23 19:33:08.874398,Salary,0.0,1447.0515785722653,2686.9126546500856
6,2024-04-24 19:33:08.874398,Travel,337.7090806064038,0.0,2349.203574043682
6,2024-04-25 19:33:08.874398,Shopping,308.97265345815214,0.0,2040.2309205855297
6,2024-04-25 19:33:08.874398,Utilities,131.39811938864307,0.0,1908.8328011968865
6,2024-04-25 19:33:08.874398,Education,76.83411411393479,0.0,1831.9986870829516
6,2024-04-25 19:33:08.874398,Education,390.39299229467633,0.0,1441.6056947882753
6,2024-04-25 19:33:08.874398,Healthcare,285.4887840445812,0.0,1156.116910743694
6,2024-04-26 19:33:08.874398,Travel,128.79011165487856,0.0,1027.3267990888155
6,2024-04-26 19:33:08.874398,Travel,203.19268446459594,0.0,824.1341146242196
6,2024-04-27 19:33:08.874398,Utilities,499.5093266026184,0.0,324.6247880216012
6,2024-04-27 19:33:08.874398,Food,289.08611594001906,0.0,35.53867208158215
6,2024-04-27 19:33:08.874398,Food,352.4839132232705,0.0,-316.94524114168837
6,2024-04-27 19:33:08.874398,Education,297.05552497828046,0.0,-614.0007661199688
6,2024-04-27 19:33:08.874398,Shopping,411.6388156490447,0.0,-1025.6395817690136
6,2024-04-28 19:33:08.874398,Utilities,264.6144336570319,0.0,-1290.2540154260455
6,2024-04-28 19:33:08.874398,Utilities,472.8246170707572,0.0,-1763.0786324968026
6,2024-04-28 19:33:08.874398,Utilities,18.50707370689815,0.0,-1781.5857062037007
6,2024-04-28 19:33:08.874398,Rent,456.3660999034614,0.0,-2237.951806107162
6,2024-04-28 19:33:08.874398,Shopping,423.4033534655624,0.0,-2661.3551595727245
6,2024-04-29 19:33:08.874398,Shopping,219.84412562934514,0.0,-2881.1992852020694
6,2024-04-29 19:33:08.874398,Rent,445.26545909630516,0.0,-3326.4647442983746
6,2024-04-29 19:33:08.874398,Salary,0.0,1569.9901023092746,-1756.4746419891
6,2024-04-29 19:33:08.874398,Shopping,85.52683265932667,0.0,-1842.0014746484267
6,2024-04-29 19:33:08.874398,Shopping,288.7491738629354,0.0,-2130.750648511362
6,2024-04-30 19:33:08.874398,Leisure,256.4447299764063,0.0,-2387.1953784877687
6,2024-04-30 19:33:08.874398,Healthcare,404.35479775857715,0.0,-2791.550176246346
6,2024-04-30 19:33:08.874398,Rent,109.24364085653055,0.0,-2900.7938171028763
6,2024-04-30 19:33:08.874398,Education,120.50795115119665,0.0,-3021.301768254073
6,2024-04-30 19:33:08.874398,Rent,74.35791767407348,0.0,-3095.6596859281467
6,2024-05-01 19:33:08.874398,Healthcare,354.9182734978692,0.0,-3450.5779594260157
6,2024-05-01 19:33:08.874398,Salary,0.0,4823.900553549771,1373.3225941237552
6,2024-05-01 19:33:08.874398,Food,304.9007196252842,0.0,1068.421874498471
6,2024-05-02 19:33:08.874398,Leisure,138.43664613018777,0.0,929.9852283682832
6,2024-05-03 19:33:08.874398,Salary,0.0,3831.6593614617964,4761.64458983008
6,2024-05-03 19:33:08.874398,Shopping,425.3907944439748,0.0,4336.253795386105
6,2024-05-03 19:33:08.874398,Leisure,134.4295910522019,0.0,4201.824204333902
6,2024-05-04 19:33:08.874398,Rent,382.3054256873147,0.0,3819.5187786465876
6,2024-05-04 19:33:08.874398,Education,277.2070864944612,0.0,3542.3116921521264
6,2024-05-04 19:33:08.874398,Travel,205.68935735191215,0.0,3336.622334800214
6,2024-05-04 19:33:08.874398,Food,440.5790388204196,0.0,2896.0432959797945
6,2024-05-04 19:33:08.874398,Healthcare,231.33689771289184,0.0,2664.706398266903
6,2024-05-05 19:33:08.874398,Healthcare,298.1944017270027,0.0,2366.5119965399003
6,2024-05-06 19:33:08.874398,Utilities,426.1077834795049,0.0,1940.4042130603955
6,2024-05-06 19:33:08.874398,Healthcare,433.9997227907509,0.0,1506.4044902696446
6,2024-05-06 19:33:08.874398,Leisure,410.09012183277065,0.0,1096.314368436874
6,2024-05-06 19:33:08.874398,Salary,0.0,2288.269741767078,3384.584110203952
6,2024-05-07 19:33:08.874398,Salary,0.0,4528.45863430914,7913.042744513092
6,2024-05-08 19:33:08.874398,Travel,250.94564086370855,0.0,7662.097103649383
6,2024-05-08 19:33:08.874398,Rent,402.81348550774703,0.0,7259.283618141636
6,2024-05-09 19:33:08.874398,Salary,0.0,1488.5107046936846,8747.794322835322
6,2024-05-09 19:33:08.874398,Travel,467.8264610250877,0.0,8279.967861810233
6,2024-05-09 19:33:08.874398,Travel,37.9519496587237,0.0,8242.01591215151
6,2024-05-10 19:33:08.874398,Leisure,43.79083476820584,0.0,8198.225077383304
6,2024-05-11 19:33:08.874398,Shopping,42.04768674873189,0.0,8156.177390634572
6,2024-05-11 19:33:08.874398,Rent,261.01296901604803,0.0,7895.164421618523
6,2024-05-11 19:33:08.874398,Utilities,191.8426027991301,0.0,7703.321818819393
6,2024-05-11 19:33:08.874398,Leisure,265.7893464409252,0.0,7437.532472378468
6,2024-05-11 19:33:08.874398,Rent,260.2684945679386,0.0,7177.2639778105295
6,2024-05-12 19:33:08.874398,Rent,375.23142609596977,0.0,6802.032551714559
6,2024-05-13 19:33:08.874398,Utilities,262.3866877063323,0.0,6539.645864008227
6,2024-05-13 19:33:08.874398,Healthcare,78.26137869217307,0.0,6461.384485316054
6,2024-05-13 19:33:08.874398,Rent,207.54587692690484,0.0,6253.838608389149
6,2024-05-14 19:33:08.874398,Leisure,258.7376156072402,0.0,5995.100992781909
6,2024-05-15 19:33:08.874398,Travel,329.7725582201127,0.0,5665.328434561796
6,2024-05-15 19:33:08.874398,Education,370.5455818760344,0.0,5294.782852685761
6,2024-05-15 19:33:08.874398,Food,179.06237903207105,0.0,5115.72047365369
6,2024-05-15 19:33:08.874398,Healthcare,316.6155924601812,0.0,4799.104881193509
6,2024-05-16 19:33:08.874398,Utilities,39.18168352122579,0.0,4759.923197672283
6,2024-05-16 19:33:08.874398,Education,381.8058521516462,0.0,4378.117345520637
6,2024-05-17 19:33:08.874398,Education,126.3886298797206,0.0,4251.728715640917
6,2024-05-18 19:33:08.874398,Travel,175.23783169658176,0.0,4076.4908839443347
6,2024-05-18 19:33:08.874398,Travel,365.8541070056524,0.0,3710.6367769386825
6,2024-05-18 19:33:08.874398,Education,14.09576205439107,0.0,3696.5410148842916
6,2024-05-18 19:33:08.874398,Travel,128.4033457790115,0.0,3568.13766910528
6,2024-05-18 19:33:08.874398,Education,421.7932526458262,0.0,3146.344416459454
6,2024-05-19 19:33:08.874398,Food,79.12985205355886,0.0,3067.214564405895
6,2024-05-19 19:33:08.874398,Shopping,90.13837864078272,0.0,2977.0761857651123
6,2024-05-20 19:33:08.874398,Rent,302.2194479945118,0.0,2674.8567377706004
6,2024-05-20 19:33:08.874398,Leisure,42.965343407490295,0.0,2631.89139436311
6,2024-05-20 19:33:08.874398,Healthcare,478.8459419682254,0.0,2153.0454523948847
6,2024-05-20 19:33:08.874398,Food,116.38900146482304,0.0,2036.6564509300617
6,2024-05-20 19:33:08.874398,Utilities,84.00447664822863,0.0,1952.6519742818332
6,2024-05-21 19:33:08.874398,Leisure,255.58453436211605,0.0,1697.0674399197171
6,2024-05-21 19:33:08.874398,Healthcare,111.44513729385501,0.0,1585.6223026258622
6,2024-05-22 19:33:08.874398,Salary,0.0,2485.1238852398346,4070.746187865697
6,2024-05-22 19:33:08.874398,Utilities,225.76685619214967,0.0,3844.979331673547
6,2024-05-22 19:33:08.874398,Healthcare,456.1912006394552,0.0,3388.788131034092
6,2024-05-22 19:33:08.874398,Rent,424.512851782223,0.0,2964.275279251869
6,2024-05-23 19:33:08.874398,Salary,0.0,1569.7412096631583,4534.016488915027
6,2024-05-23 19:33:08.874398,Utilities,29.781140789266804,0.0,4504.2353481257605
6,2024-05-24 19:33:08.874398,Leisure,398.86178979819516,0.0,4105.373558327566
6,2024-05-24 19:33:08.874398,Food,130.43822529260314,0.0,3974.9353330349627
6,2024-05-25 19:33:08.874398,Education,70.38007834871136,0.0,3904.5552546862514
6,2024-05-25 19:33:08.874398,Education,30.869706548013525,0.0,3873.6855481382377
6,2024-05-25 19:33:08.874398,Shopping,350.44189818814397,0.0,3523.2436499500936
6,2024-05-25 19:33:08.874398,Travel,168.19428830001885,0.0,3355.049361650075
6,2024-05-25 19:33:08.874398,Food,454.6625083123304,0.0,2900.3868533377445
6,2024-05-26 19:33:08.874398,Healthcare,127.9142268928765,0.0,2772.472626444868
6,2024-05-26 19:33:08.874398,Food,417.12443319247205,0.0,2355.348193252396
6,2024-05-27 19:33:08.874398,Healthcare,43.955815833422506,0.0,2311.3923774189734
6,2024-05-27 19:33:08.874398,Salary,0.0,3751.773403279247,6063.16578069822
6,2024-05-27 19:33:08.874398,Food,472.16730209756827,0.0,5590.998478600652
6,2024-05-28 19:33:08.874398,Leisure,424.99775863650166,0.0,5166.0007199641495
6,2024-05-28 19:33:08.874398,Rent,190.53711933120297,0.0,4975.4636006329465
6,2024-05-28 19:33:08.874398,Travel,187.9569052368166,0.0,4787.5066953961295
6,2024-05-29 19:33:08.874398,Shopping,18.023976689421467,0.0,4769.4827187067085
6,2024-05-30 19:33:08.874398,Utilities,467.87058913959055,0.0,4301.612129567118
6,2024-05-30 19:33:08.874398,Rent,56.23850928066908,0.0,4245.373620286449
6,2024-05-30 19:33:08.874398,Healthcare,224.8226078716871,0.0,4020.551012414762
6,2024-05-31 19:33:08.874398,Healthcare,499.25350481428217,0.0,3521.29750760048
6,2024-05-31 19:33:08.874398,Education,43.50448002431096,0.0,3477.793027576169
6,2024-06-01 19:33:08.874398,Leisure,420.19812708515224,0.0,3057.594900491017
6,2024-06-01 19:33:08.874398,Travel,454.96034968672376,0.0,2602.634550804293
6,2024-06-01 19:33:08.874398,Food,74.89537979098456,0.0,2527.739171013309
6,2024-06-01 19:33:08.874398,Healthcare,432.58933529895603,0.0,2095.149835714353
6,2024-06-01 19:33:08.874398,Utilities,408.83569459990883,0.0,1686.3141411144438
6,2024-06-02 19:33:08.874398,Education,114.35934268423894,0.0,1571.9547984302048
6,2024-06-03 19:33:08.874398,Utilities,470.6348921412376,0.0,1101.3199062889673
6,2024-06-03 19:33:08.874398,Food,456.6480680684057,0.0,644.6718382205617
6,2024-06-03 19:33:08.874398,Rent,170.22679830658444,0.0,474.4450399139772
6,2024-06-03 19:33:08.874398,Utilities,462.7552622475797,0.0,11.689777666397504
6,2024-06-03 19:33:08.874398,Salary,0.0,1752.906877385345,1764.5966550517426
6,2024-06-04 19:33:08.874398,Food,38.47395984482267,0.0,1726.1226952069198
6,2024-06-04 19:33:08.874398,Rent,455.40627223129866,0.0,1270.7164229756213
6,2024-06-05 19:33:08.874398,Shopping,215.4554491925631,0.0,1055.2609737830583
6,2024-06-05 19:33:08.874398,Salary,0.0,3297.9266482452995,4353.1876220283575
6,2024-06-05 19:33:08.874398,Salary,0.0,4035.493566219691,8388.681188248049
6,2024-06-05 19:33:08.874398,Food,180.67261694068836,0.0,8208.00857130736
6,2024-06-05 19:33:08.874398,Travel,152.04938126520096,0.0,8055.959190042159
6,2024-06-06 19:33:08.874398,Utilities,135.03455990867852,0.0,7920.924630133481
6,2024-06-07 19:33:08.874398,Salary,0.0,2850.352433093497,10771.277063226978
6,2024-06-07 19:33:08.874398,Healthcare,272.988900855898,0.0,10498.28816237108
6,2024-06-07 19:33:08.874398,Education,82.97572196570329,0.0,10415.312440405376
6,2024-06-08 19:33:08.874398,Healthcare,72.71065163954779,0.0,10342.601788765829
6,2024-06-08 19:33:08.874398,Travel,59.40791107847057,0.0,10283.193877687358
6,2024-06-08 19:33:08.874398,Travel,98.83364682793005,0.0,10184.360230859427
6,2024-06-08 19:33:08.874398,Shopping,142.7691178999473,0.0,10041.59111295948
6,2024-06-08 19:33:08.874398,Healthcare,337.8816711032321,0.0,9703.709441856248
6,2024-06-09 19:33:08.874398,Shopping,301.36655974503014,0.0,9402.342882111217
6,2024-06-09 19:33:08.874398,Food,418.9895292017148,0.0,8983.353352909502
6,2024-06-09 19:33:08.874398,Salary,0.0,3436.3998434402442,12419.753196349746
6,2024-06-10 19:33:08.874398,Healthcare,396.65549771542277,0.0,12023.097698634323
6,2024-06-10 19:33:08.874398,Utilities,432.58968622990704,0.0,11590.508012404416
6,2024-06-11 19:33:08.874398,Utilities,42.92654347740904,0.0,11547.581468927006
6,2024-06-11 19:33:08.874398,Healthcare,133.66994599382178,0.0,11413.911522933184
6,2024-06-11 19:33:08.874398,Leisure,209.84445992943967,0.0,11204.067063003744
6,2024-06-12 19:33:08.874398,Leisure,291.64859685908016,0.0,10912.418466144663
6,2024-06-12 19:33:08.874398,Shopping,212.39342395686737,0.0,10700.025042187795
6,2024-06-12 19:33:08.874398,Education,274.8585193093602,0.0,10425.166522878435
6,2024-06-12 19:33:08.874398,Rent,284.1570341741228,0.0,10141.009488704312
6,2024-06-13 19:33:08.874398,Shopping,153.09511419235764,0.0,9987.914374511955
6,2024-06-14 19:33:08.874398,Education,332.9138939051096,0.0,9655.000480606845
6,2024-06-14 19:33:08.874398,Shopping,405.4141718639304,0.0,9249.586308742913
6,2024-06-15 19:33:08.874398,Education,168.14216222589587,0.0,9081.444146517017
6,2024-06-16 19:33:08.874398,Shopping,339.4182450990846,0.0,8742.025901417932
6,2024-06-16 19:33:08.874398,Healthcare,300.82509078012293,0.0,8441.200810637809
6,2024-06-16 19:33:08.874398,Shopping,266.14174787860657,0.0,8175.059062759203
6,2024-06-17 19:33:08.874398,Healthcare,114.53573707647958,0.0,8060.523325682723
6,2024-06-17 19:33:08.874398,Leisure,338.6785093317145,0.0,7721.844816351008
6,2024-06-18 19:33:08.874398,Shopping,155.78532568963905,0.0,7566.05949066137
6,2024-06-18 19:33:08.874398,Travel,395.8202590358567,0.0,7170.239231625513
6,2024-06-18 19:33:08.874398,Food,89.48685133424281,0.0,7080.75238029127
6,2024-06-18 19:33:08.874398,Healthcare,476.3509175139744,0.0,6604.401462777296
6,2024-06-19 19:33:08.874398,Utilities,83.80900515099012,0.0,6520.592457626306
6,2024-06-19 19:33:08.874398,Utilities,236.77703186503302,0.0,6283.815425761273
6,2024-06-20 19:33:08.874398,Education,205.99554067469992,0.0,6077.819885086573
6,2024-06-20 19:33:08.874398,Travel,264.86142917949246,0.0,5812.958455907081
6,2024-06-20 19:33:08.874398,Shopping,129.2351849166174,0.0,5683.723270990464
6,2024-06-20 19:33:08.874398,Shopping,402.4936245013526,0.0,5281.2296464891115
6,2024-06-21 19:33:08.874398,Leisure,268.29450963332965,0.0,5012.935136855782
6,2024-06-21 19:33:08.874398,Shopping,219.2958190984766,0.0,4793.639317757305
6,2024-06-22 19:33:08.874398,Salary,0.0,1213.8691172153108,6007.508434972617
6,2024-06-22 19:33:08.874398,Travel,22.016525675690716,0.0,5985.491909296926
6,2024-06-22 19:33:08.874398,Shopping,12.861246211783204,0.0,5972.630663085142
6,2024-06-22 19:33:08.874398,Leisure,125.14301926518912,0.0,5847.4876438199535
6,2024-06-22 19:33:08.874398,Food,419.37253379757817,0.0,5428.115110022375
6,2024-06-23 19:33:08.874398,Utilities,353.8051874271785,0.0,5074.309922595196
6,2024-06-24 19:33:08.874398,Leisure,285.3668434603686,0.0,4788.943079134828
6,2024-06-24 19:33:08.874398,Travel,337.0513570245967,0.0,4451.891722110231
6,2024-06-24 19:33:08.874398,Utilities,355.5093688122782,0.0,4096.382353297953
6,2024-06-25 19:33:08.874398,Shopping,309.03295505998403,0.0,3787.349398237969
6,2024-06-25 19:33:08.874398,Rent,374.76286109627114,0.0,3412.586537141698
6,2024-06-25 19:33:08.874398,Food,262.8200617478301,0.0,3149.766475393868
6,2024-06-25 19:33:08.874398,Education,348.44000601622287,0.0,2801.326469377645
6,2024-06-25 19:33:08.874398,Shopping,234.06745802108972,0.0,2567.259011356555
6,2024-06-26 19:33:08.874398,Utilities,128.75902649110105,0.0,2438.4999848654543
6,2024-06-26 19:33:08.874398,Utilities,387.1616013941505,0.0,2051.3383834713036
6,2024-06-27 19:33:08.874398,Rent,425.52943527892575,0.0,1625.8089481923778
6,2024-06-27 19:33:08.874398,Food,428.7966752868784,0.0,1197.0122729054995
6,2024-06-28 19:33:08.874398,Travel,75.20794244980821,0.0,1121.8043304556913
6,2024-06-28 19:33:08.874398,Utilities,250.3773258822484,0.0,871.4270045734429
6,2024-06-29 19:33:08.874398,Shopping,63.87495265784218,0.0,807.5520519156007
6,2024-06-30 19:33:08.874398,Shopping,356.69822828521285,0.0,450.85382363038786
6,2024-06-30 19:33:08.874398,Leisure,92.07768077603627,0.0,358.7761428543516
6,2024-06-30 19:33:08.874398,Education,346.5923636673714,0.0,12.183779186980189
6,2024-06-30 19:33:08.874398,Utilities,454.59332501642274,0.0,-442.40954582944255
6,2024-06-30 19:33:08.874398,Rent,226.76541883463426,0.0,-669.1749646640768
6,2024-07-01 19:33:08.874398,Travel,484.0905295925752,0.0,-1153.265494256652
6,2024-07-01 19:33:08.874398,Healthcare,56.13221101624,0.0,-1209.397705272892
6,2024-07-01 19:33:08.874398,Rent,150.40400145371908,0.0,-1359.801706726611
6,2024-07-02 19:33:08.874398,Shopping,57.587584714880315,0.0,-1417.3892914414912
6,2024-07-02 19:33:08.874398,Education,71.52100801886934,0.0,-1488.9102994603604
6,2024-07-03 19:33:08.874398,Food,285.6025782215083,0.0,-1774.5128776818688
6,2024-07-03 19:33:08.874398,Travel,210.73033730115097,0.0,-1985.2432149830197
6,2024-07-03 19:33:08.874398,Travel,267.46781345668387,0.0,-2252.7110284397036
6,2024-07-03 19:33:08.874398,Education,199.8377743346856,0.0,-2452.548802774389
6,2024-07-04 19:33:08.874398,Utilities,269.9497918073635,0.0,-2722.4985945817525
6,2024-07-04 19:33:08.874398,Travel,13.094328481356012,0.0,-2735.5929230631086
6,2024-07-05 19:33:08.874398,Shopping,344.6181844398471,0.0,-3080.2111075029557
6,2024-07-05 19:33:08.874398,Shopping,374.4753479907076,0.0,-3454.6864554936633
6,2024-07-06 19:33:08.874398,Leisure,430.99691743251634,0.0,-3885.68337292618
6,2024-07-06 19:33:08.874398,Utilities,208.12258146934016,0.0,-4093.80595439552
6,2024-07-06 19:33:08.874398,Shopping,101.36258003978082,0.0,-4195.168534435301
6,2024-07-07 19:33:08.874398,Salary,0.0,1201.656481754084,-2993.512052681217
6,2024-07-08 19:33:08.874398,Rent,63.46814625466473,0.0,-3056.9801989358816
6,2024-07-09 19:33:08.874398,Utilities,207.270147235067,0.0,-3264.2503461709484
6,2024-07-09 19:33:08.874398,Healthcare,148.7818793248044,0.0,-3413.0322254957528
7,2024-04-10 19:33:08.874398,Education,127.44439061809614,0.0,3922.3317205106678
7,2024-04-11 19:33:08.874398,Healthcare,70.10034060628321,0.0,3852.2313799043845
7,2024-04-11 19:33:08.874398,Utilities,216.8505734490555,0.0,3635.380806455329
7,2024-04-12 19:33:08.874398,Utilities,16.431405517383492,0.0,3618.9494009379455
7,2024-04-12 19:33:08.874398,Salary,0.0,1161.3759218295395,4780.325322767485
7,2024-04-13 19:33:08.874398,Rent,91.6443302092924,0.0,4688.680992558193
7,2024-04-13 19:33:08.874398,Salary,0.0,2380.6628812835434,7069.343873841736
7,2024-04-13 19:33:08.874398,Utilities,161.61949241903315,0.0,6907.724381422703
7,2024-04-14 19:33:08.874398,Food,308.52390585242495,0.0,6599.200475570278
7,2024-04-14 19:33:08.874398,Salary,0.0,4174.854115972798,10774.054591543078
7,2024-04-15 19:33:08.874398,Salary,0.0,4874.650111708508,15648.704703251586
7,2024-04-15 19:33:08.874398,Travel,140.35956802419219,0.0,15508.345135227393
7,2024-04-15 19:33:08.874398,Salary,0.0,2671.3081126112284,18179.65324783862
7,2024-04-16 19:33:08.874398,Rent,408.73784942774853,0.0,17770.915398410874
7,2024-04-16 19:33:08.874398,Education,474.11560838018875,0.0,17296.799790030687
7,2024-04-16 19:33:08.874398,Salary,0.0,3784.0335937686873,21080.833383799374
7,2024-04-16 19:33:08.874398,Salary,0.0,4661.019569140879,25741.85295294025
7,2024-04-16 19:33:08.874398,Travel,21.198540870666385,0.0,25720.654412069583
7,2024-04-17 19:33:08.874398,Leisure,273.42647120523793,0.0,25447.227940864344
7,2024-04-17 19:33:08.874398,Travel,84.04666976182455,0.0,25363.18127110252
7,2024-04-17 19:33:08.874398,Shopping,58.21537170904218,0.0,25304.96589939348
7,2024-04-17 19:33:08.874398,Leisure,135.66244424949068,0.0,25169.30345514399
7,2024-04-17 19:33:08.874398,Utilities,149.44228509947732,0.0,25019.86117004451
7,2024-04-18 19:33:08.874398,Salary,0.0,1065.7290382921647,26085.590208336675
7,2024-04-18 19:33:08.874398,Food,172.37684786612425,0.0,25913.21336047055
7,2024-04-18 19:33:08.874398,Travel,366.93958789245346,0.0,25546.273772578093
7,2024-04-18 19:33:08.874398,Education,236.1344750471137,0.0,25310.13929753098
7,2024-04-18 19:33:08.874398,Salary,0.0,2969.1249767690324,28279.26427430001
7,2024-04-19 19:33:08.874398,Salary,0.0,4465.407040255434,32744.671314555446
7,2024-04-19 19:33:08.874398,Education,57.167474273172914,0.0,32687.503840282272
7,2024-04-20 19:33:08.874398,Rent,201.86749524364342,0.0,32485.636345038627
7,2024-04-21 19:33:08.874398,Leisure,41.33728239835435,0.0,32444.29906264027
7,2024-04-21 19:33:08.874398,Salary,0.0,2417.824094429985,34862.12315707026
7,2024-04-21 19:33:08.874398,Rent,105.20359491795813,0.0,34756.9195621523
7,2024-04-21 19:33:08.874398,Utilities,111.01704874128095,0.0,34645.90251341102
7,2024-04-21 19:33:08.874398,Education,248.1817488909886,0.0,34397.72076452003
7,2024-04-22 19:33:08.874398,Education,11.925281538997796,0.0,34385.79548298103
7,2024-04-23 19:33:08.874398,Utilities,177.2001618008735,0.0,34208.59532118016
7,2024-04-23 19:33:08.874398,Healthcare,378.5163832830652,0.0,33830.078937897095
7,2024-04-23 19:33:08.874398,Food,242.53615921599464,0.0,33587.5427786811
7,2024-04-23 19:33:08.874398,Salary,0.0,2604.3353732285286,36191.87815190962
7,2024-04-24 19:33:08.874398,Food,295.7068677919531,0.0,35896.17128411767
7,2024-04-24 19:33:08.874398,Education,211.7945985788688,0.0,35684.3766855388
7,2024-04-24 19:33:08.874398,Rent,80.08313642293413,0.0,35604.29354911587
7,2024-04-24 19:33:08.874398,Leisure,470.06135554290336,0.0,35134.23219357297
7,2024-04-24 19:33:08.874398,Rent,340.4014636803633,0.0,34793.83072989261
7,2024-04-25 19:33:08.874398,Leisure,101.01567127823262,0.0,34692.815058614375
7,2024-04-25 19:33:08.874398,Food,415.46377941897333,0.0,34277.3512791954
7,2024-04-25 19:33:08.874398,Utilities,76.63762798353576,0.0,34200.71365121186
7,2024-04-25 19:33:08.874398,Salary,0.0,1665.3929835174313,35866.106634729294
7,2024-04-25 19:33:08.874398,Travel,189.7803616306397,0.0,35676.32627309865
7,2024-04-26 19:33:08.874398,Travel,415.37955167938355,0.0,35260.94672141927
7,2024-04-26 19:33:08.874398,Travel,88.09499806637254,0.0,35172.8517233529
7,2024-04-27 19:33:08.874398,Shopping,263.89027963412536,0.0,34908.96144371877
7,2024-04-27 19:33:08.874398,Salary,0.0,4647.294300635334,39556.2557443541
7,2024-04-27 19:33:08.874398,Travel,27.12019381226276,0.0,39529.13555054184
7,2024-04-27 19:33:08.874398,Shopping,63.56735034411798,0.0,39465.56820019772
